ID,envir_labo,envir_clinique,envir_terrain,envir_bibarchives,envir_modele,envir_theoredac,terme_corpus,terme_ressources,terme_valeurs,terme_sources,terme_materiaux,terme_mesures,terme_stat,terme_jeuxdo,terme_basedo,terme_pipeline,terme_brutes,terme_nettoyees,terme_negatives,plus_tech,plus_expe,plus_autom,plus_dorares,plus_dostandards,plus_theo,plus_workflow,plus_modeli,plus_support,reprofam,quali_tracabilite,quali_replicabilite,quali_reproductibilite,quali_explicabilite,quali_rechouv,quali_openschol,quali_transparence,temps_collecte,temps_numeriser,temps_corpus,temps_nettoyer,temps_structurer,temps_analyser,temps_modeliser,temps_visu,temps_qualifier,temps_archiver,temps_qualite,temps_disporech,temps_com,temps_formation,source_terrain,source_instru,source_bddOA,source_bddabo,source_bddcoll,source_article,source_web,source_archive,produit_fichierordi,produit_fichierhteperf,produit_norme,produit_script,produit_logiciel,produit_notesnum,produit_notespap,partagerestreint,partagecontrole,partageligne,partagelicence,oblig_comedit,oblig_comethique,oblig_financeur,oblig_partenaire,oblig_non,oblig_nonapp,dispo_amov,dispo_envoi,dispo_mail,dispo_servsecu,dispo_datapaper,dispo_supplem,dispo_site,dispo_cloudnoninst,dispo_cloudinst,dispo_entrepgal,dispo_entrepdiscip,dispo_git,dispo_nsp,dispo_nonapp,limite_habitude,limite_valo,limite_doute,limite_temps,limite_mesusage,reutilisable,reutilise,mettredispo_cahiers,mettredispo_logiciels,mettredispo_doc,mettredispo_metado,mettredispo_protocole,mettredispo_blog,conserv_ordiperso,conserv_ordiprof,conserv_externe,conserv_servint,conserv_servinst,conserv_servautre,conserv_servinfrastr,conserv_servprive,conserv_web,conserv_archivage,conserv_nonappl,tailleequipe,wavec_perman,wavec_nonperman,wavec_IT,wavec_SI,wavec_bib,wavec_jur,wavec_valo,wavec_scouv,wavec_manag,wavec_com,wavec_intnat,sysOS,log_tab,log_tabsci,log_bdd,log_visu,log_stat,log_image,log_datasci,log_prog,log_entrep,log_nonapp,outil_moi,outil_equipe,outil_parten,outil_employeur,outil_reso,outil_liste,outil_formation,outil_colloque,outil_informel,outil_veille,outil_nonapp,forma_equipe,forma_parten,forma_atelier,forma_informel,forma_mooc,forma_presentiel,forma_continue,forma_tuto,forma_papier,forma_nonapp,collab_cahier,collab_bdd,collab_dosspartage,collab_redacpartage,collab_codepartage,collab_wiki,collab_gestionproj,collab_seul,connsoutien,bénésoutien,oksoutien,soutien_fi,soutien_rh,soutien_infrastr,soutien_tech,soutien_forma,soutien_jur,soutien_ethique,soutien_nonapp,aide_amont,aide_constitution,aide_traitement,aide_stockage,aide_misedispo,aide_valo,aide_publi,aide_nonappl,aidequi_speetab,aidequi_sepecentres,aidequi_labo,aidequi_liste,aidequi_platef,aidequi_formation,aidequi_JE,aidequi_nonappl,anciennete,structure,fct_perma,fct_nonperma,fct_IT,fct_bib,fct_autre,statut,disc_dt,disc_inf,disc_lsh,disc_math,disc_pluri,disc_vie,disc_inge,disc_terre,disc_matiere,disc_pour_ponde,poids,specialite,sexe
597,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Non,Tout à fait,Oui,Non,Non,Non,Non,Non,Oui,moins,NA,NA,moins,moins,moins,moins,moins,NA,NA,moins,NA,NA,NA,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Parfois,Jamais,Parfois,Jamais,Non,Non,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,non,oui,non,oui,non,Oui,Parfois,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,2a5,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,LinuxUnix,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Oui,Jamais,NA,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Plus de dix ans,école,Oui,Non,Non,Non,Non,fonct,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,ST,1.4,autre,Un homme
1107,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Tout à fait,Non,Oui,Oui,Non,Oui,Oui,Oui,plus,NA,NA,NA,NA,moins,NA,NA,NA,NA,moins,NA,NA,NA,Non,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Oui,Oui,Souvent,Toujours,Jamais,Jamais,Non,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,non,oui,non,oui,non,Oui,Souvent,Non,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2a5,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Windows,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,NA,NA,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,Non,Moins de cinq ans,autre,Non,Oui,Non,Non,Non,doct,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,autre,Une femme
374,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Peu,Non,Oui,Oui,Non,Oui,Non,Oui,moins,moins,moins,moins,moins,moins,NA,moins,NA,moins,moins,NA,moins,moins,Oui,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Oui,Oui,Souvent,Jamais,Jamais,Jamais,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,non,oui,non,non,non,Je ne sais pas,Jamais,Non,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,2a5,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Windows,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,NA,NA,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Plus de dix ans,CNRS,Oui,Non,Non,Non,Non,fonct,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,autre,Une femme
324,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Tout à fait,Oui,Oui,Oui,Non,Oui,Non,Oui,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Souvent,Parfois,Parfois,Souvent,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,oui,non,non,oui,non,Oui,Parfois,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,11plus,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,MacOS,Oui,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Non,NA,NA,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Plus de dix ans,organisme,Oui,Non,Non,Non,Non,fonct,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,autre,Une femme
1119,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Tout à fait,Oui,Oui,Oui,Oui,Oui,Oui,Oui,plus,NA,moins,moins,moins,moins,NA,moins,moins,NA,moins,moins,moins,moins,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Oui,Oui,Oui,Jamais,Parfois,Jamais,Non applicable,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,oui,non,oui,oui,non,Je ne sais pas,Parfois,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,11plus,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Windows,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Oui,Parfois,plutotsat,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Oui,Oui,Non,Plus de dix ans,organisme,Non,Non,Oui,Non,Non,CDI,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,autre,Une femme
957,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Tout à fait,Oui,Oui,Oui,Non,Oui,Oui,Oui,plus,NA,plus,moins,moins,plus,moins,moins,NA,moins,plus,NA,moins,plus,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Toujours,Souvent,Souvent,NA,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,non,oui,non,oui,non,Oui,Parfois,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,2a5,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,LinuxUnix,Oui,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,NA,NA,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Plus de dix ans,Université,Oui,Non,Non,Non,Non,fonct,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,autre,Autre
830,Non,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Assez,Oui,Oui,Oui,Non,Non,Non,Oui,NA,NA,moins,NA,moins,moins,NA,moins,NA,moins,NA,NA,NA,NA,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Toujours,Toujours,NA,NA,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,non,oui,non,oui,non,Je ne sais pas,Parfois,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,2a5,Non,Non,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Non,Windows,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Parfois,plutotsat,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Non,Plus de dix ans,NA,Non,Non,Non,Non,Oui,CDI,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,autre,Une femme
742,Oui,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Oui,Tout à fait,Oui,Oui,Oui,Non,Oui,Non,Oui,plus,NA,NA,NA,NA,plus,NA,plus,NA,NA,moins,moins,NA,moins,Non,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Oui,Oui,Toujours,Parfois,Jamais,Non applicable,Oui,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,oui,oui,non,oui,non,Oui,Parfois,Non,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2a5,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,MacOS,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Oui,Parfois,nini,Oui,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,Non,Plus de dix ans,CNRS,Oui,Non,Non,Non,Non,fonct,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,autre,Une femme
884,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Tout à fait,Oui,Non,Non,Non,Oui,Non,Non,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,Non,Oui,Non,Non,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Parfois,Jamais,Toujours,Toujours,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Non,Non,non,oui,oui,oui,non,Oui,Jamais,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,2a5,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,MacOS,Oui,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Parfois,insatisfait,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Cinq à dix ans,autre,Non,Oui,Non,Non,Non,CDD,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,autre,Un homme
730,Oui,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Tout à fait,Oui,Non,Non,Non,Oui,Non,Oui,moins,NA,moins,moins,NA,moins,NA,moins,NA,moins,moins,moins,moins,moins,Non,Oui,Non,Non,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Parfois,Souvent,Parfois,Parfois,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,oui,oui,non,non,non,Oui,Parfois,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,2a5,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,LinuxUnix,Oui,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Oui,Jamais,NA,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Cinq à dix ans,autre,Non,Oui,Non,Non,Non,CDD,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,autre,Une femme
931,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Oui,Oui,Non,Tout à fait,Oui,Non,Oui,Oui,Oui,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Souvent,Jamais,Jamais,Jamais,Non,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,non,oui,non,non,non,Oui,Parfois,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2a5,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,LinuxUnix,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,NA,NA,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Plus de dix ans,CNRS,Non,Non,Oui,Non,Oui,fonct,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,autre,Un homme
563,Oui,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Assez,Oui,Oui,Oui,Non,Non,Non,Oui,moins,NA,NA,NA,NA,moins,NA,moins,NA,moins,moins,NA,moins,moins,Non,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Oui,Toujours,Parfois,Jamais,NA,Oui,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,oui,oui,non,non,oui,Je ne sais pas,Souvent,Non,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,6a10,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,MacOS,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,NA,NA,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,Non,Plus de dix ans,organisme,Oui,Non,Non,Non,Non,fonct,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,autre,Une femme
983,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Tout à fait,Non,Oui,Oui,Non,Non,Non,Non,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,Non,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Non,Oui,Non,Oui,Non applicable,Non applicable,Non applicable,Toujours,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,oui,oui,non,non,non,Oui,Souvent,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2a5,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,MacOS,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,NA,NA,Oui,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Plus de dix ans,CNRS,Oui,Non,Non,Non,Non,fonct,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,autre,Un homme
606,Oui,Non,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Tout à fait,Oui,Non,Oui,Non,Non,Non,Oui,plus,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Oui,Oui,Oui,Parfois,Jamais,Jamais,Jamais,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,oui,oui,oui,non,non,Non,Parfois,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,2a5,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,MacOS,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,NA,NA,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Cinq à dix ans,CNRS,Non,Oui,Non,Non,Non,CDD,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,biologie,Une femme
1044,Oui,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Oui,Assez,Oui,Oui,Oui,Non,Non,Non,Non,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,moins,NA,moins,moins,Non,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Oui,Parfois,Jamais,Jamais,Jamais,Non,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,oui,non,oui,non,oui,Je ne sais pas,Jamais,Non,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,2a5,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Windows,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Jamais,nini,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Non,Plus de dix ans,Université,Oui,Non,Non,Non,Non,fonct,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,biologie,Une femme
1189,Oui,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Tout à fait,Non,Non,Oui,Oui,Oui,Non,Non,plus,NA,NA,NA,moins,plus,NA,NA,NA,NA,moins,moins,NA,NA,Non,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Oui,Oui,Souvent,NA,Parfois,NA,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,non,non,oui,oui,non,Je ne sais pas,Parfois,Non,Non,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2a5,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Windows,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Oui,Oui,Non,Non,Non,Non,Non,Oui,Parfois,nini,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Plus de dix ans,CNRS,Oui,Non,Non,Non,Non,fonct,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,biologie,Une femme
842,Oui,Non,Non,Non,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Tout à fait,Oui,Non,Non,Oui,Non,Non,Oui,plus,moins,moins,plus,plus,plus,NA,plus,NA,moins,plus,moins,NA,NA,Non,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,Oui,Oui,Souvent,Jamais,Jamais,Jamais,Oui,Non,Non,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,non,non,oui,non,oui,Oui,Parfois,Non,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2a5,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Windows,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,NA,NA,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Cinq à dix ans,autre,Non,Oui,Non,Non,Non,CDD,Non,Non,Non,Non,Non,Oui,Non,Non,Non,ST,1.4,biologie,Autre
